,CODEX,SEX,CPF,ANY,SELE,CPE
2425,265174,H,08180,2012,11.51,8180.0
2426,264334,H,08860,2012,11.08,8860.0
2427,259000,H,08924,2012,12.818,8924.0
2428,264489,H,08041,2012,11.614,8024.0
2429,258731,H,08940,2012,11.186,8940.0
2430,260269,H,07400,2012,11.265999999999998,
2431,260382,H,43740,2012,10.624,43740.0
2432,259597,H,43201,2012,11.277999999999999,43120.0
2433,259442,D,08950,2012,10.46,8034.0
2434,259997,H,08031,2011,10.526,8902.0
2435,260721,H,17820,2012,12.532,17820.0
2436,258748,H,08021,2012,10.614,8034.0
2437,258750,H,08029,2012,10.606,8036.0
2438,260804,H,08017,2012,11.734000000000002,8017.0
2439,258162,H,08016,2012,11.684000000000001,8016.0
2440,260158,H,08031,2012,11.56,8031.0
2441,258916,H,08024,2012,11.975999999999999,8024.0
2442,260424,H,08197,2012,12.048,8173.0
2443,260661,H,25006,2012,12.168,25002.0
2444,258937,D,07703,2012,11.33,
2445,258713,H,08750,2012,10.544,8750.0
2446,260334,H,08032,2012,11.048,8012.0
2447,258972,H,08041,2012,12.027999999999999,8024.0
2448,260196,D,08006,2012,11.422,8021.0
2449,274700,H,17834,2013,13.425999999999998,17458.0
2450,274368,H,08022,2013,11.644,8021.0
2451,274626,H,08017,2013,11.798,8173.0
2452,265086,H,07004,2012,11.235999999999999,
2453,262844,H,08023,2012,10.494000000000002,8017.0
2454,262806,D,43500,2012,11.255999999999998,43500.0
2455,276755,H,08012,2013,10.15,8024.0
2456,276821,D,43890,2013,11.228,43890.0
2457,275778,H,08028,2013,10.95,8014.0
2458,276787,H,08980,2013,11.92,8980.0
2459,275945,H,08037,2013,11.325999999999999,8009.0
2460,276710,H,08800,2013,10.492,8800.0
2461,276229,H,22500,2013,10.342,25110.0
2462,275640,H,25300,2013,11.28,8006.0
2463,276633,H,08023,2013,12.264000000000001,8006.0
2464,276641,H,08330,2013,11.357999999999999,8330.0
2465,275391,H,08024,2013,10.934000000000001,8035.0
2466,275676,H,08025,2013,10.113999999999999,8009.0
2467,275679,H,08100,2011,10.166,8100.0
2468,275519,H,08041,2013,12.644,8031.0
2469,275525,H,08970,2013,11.462,8034.0
2470,275319,H,08198,2013,13.042,8021.0
2471,276462,H,17230,2013,12.58,17230.0
2472,274930,D,08021,2013,11.13,
2473,274282,H,08021,2012,10.068,8017.0
2474,275466,H,08230,2013,12.864,8230.0
2475,277065,D,43781,2013,10.234,43780.0
2476,280125,H,08017,2013,10.618,8022.0
2477,280245,H,08021,2013,9.852,8034.0
2478,277465,H,08017,2013,11.13,8017.0
2479,277466,H,08020,2013,10.745999999999999,8027.0
2480,275624,H,08008,2013,11.264000000000001,8009.0
2481,275698,H,08017,2013,11.59,8035.0
2482,277177,H,17600,2013,12.186,17600.0
2483,278072,H,08924,2012,11.672,8924.0
2484,277084,D,43500,2013,11.89,43500.0
2485,277315,H,08402,2013,10.062000000000001,8520.0
2486,281291,H,08028,2013,9.758,17430.0
2487,281293,H,08028,2013,9.724,8034.0
2488,279357,H,43430,2013,10.878,43400.0
2489,277893,H,17100,2013,12.238,17100.0
2490,277915,H,08500,2013,10.482000000000001,8500.0
2491,278190,H,43203,2013,12.264000000000001,43206.0
2492,276984,H,25560,2013,12.005999999999998,25560.0
2493,279255,H,00000,2013,11.0,
2494,277829,D,08017,2013,13.052,8193.0
2495,278234,D,08017,2013,11.636,8022.0
2496,292901,H,43747,2014,10.324000000000002,43740.0
2497,292906,D,08035,2014,10.504000000000001,8034.0
2498,292910,H,07014,2014,12.392000000000001,
2499,292921,D,08329,2014,10.436,8320.0
2500,292928,D,08015,2014,13.515999999999998,8021.0
2501,292934,H,08840,2014,10.66,8840.0
2502,292260,D,08013,2014,12.216,8010.0
2503,289415,H,08328,2014,10.732000000000001,8010.0
2504,289419,H,08024,2014,11.142000000000001,8022.0
2505,289287,H,17857,2014,10.335999999999999,8035.0
2506,289295,D,43890,2014,11.35,43110.0
2507,289305,H,08950,2014,10.054,8034.0
2508,289307,H,07013,2014,12.572000000000001,
2509,289151,H,08025,2014,11.774000000000001,8009.0
2510,289163,D,08034,2014,11.942,8034.0
2511,289167,H,08203,2014,13.72,8205.0
2512,289250,H,08338,2014,10.832,8302.0
2513,289253,H,25620,2014,10.164,25620.0
2514,289256,H,08010,2014,10.738,8010.0
2515,289315,H,08173,2014,10.722000000000001,8034.0
2516,289321,H,08030,2014,10.042,8030.0
2517,289327,H,43206,2014,11.964,43204.0
2518,289333,H,08017,2014,10.008,8017.0
2519,288999,H,08030,2014,10.245999999999999,8030.0
2520,289195,H,12594,2014,10.12,
2521,289196,H,08025,2014,10.024,8025.0
2522,289200,H,25140,2014,9.544,25400.0
2523,289201,H,07750,2014,10.872,
2524,289099,D,08017,2014,11.594000000000001,8022.0
2525,289105,D,08022,2014,10.915999999999999,8022.0
2526,289008,H,08022,2014,12.352,8017.0
2527,289009,H,08013,2014,11.255999999999998,8009.0
2528,289118,H,08015,2014,11.468,8015.0
2529,289120,D,25196,2014,11.338,25111.0
2530,289123,H,08032,2014,10.964,8022.0
2531,289405,H,08021,2012,10.088,8021.0
2532,289049,H,08029,2014,11.425999999999998,8029.0
2533,289233,D,08172,2014,10.884,8034.0
2534,289234,D,08024,2014,10.402000000000001,8012.0
2535,289237,D,08017,2014,11.276,8022.0
2536,289242,H,43420,2014,11.186,8719.0
2537,289243,D,08243,2014,12.334000000000001,8242.0
2538,289058,H,17001,2014,11.53,17003.0
2539,289064,H,08010,2014,9.886000000000001,8010.0
2540,289075,H,08390,2014,11.155999999999999,8390.0
2541,289078,D,08017,2014,10.042,8034.0
2542,289081,D,08017,2014,10.597999999999999,8022.0
2543,289372,H,12500,2014,9.426,
2544,289379,H,17002,2014,10.798,17005.0
2545,289094,H,08130,2014,10.356,8100.0
2546,289265,H,08021,2014,12.704,8173.0
2547,288957,D,08340,2014,11.294,8390.0
2548,289341,H,08902,2014,11.036,8014.0
2549,289343,D,08025,2014,12.898,8034.0
2550,289346,H,35600,2014,11.914000000000001,
2551,289349,D,08023,2014,11.187999999999999,8023.0
2552,289355,H,08006,2014,11.054,8022.0
2553,289358,H,08005,2014,11.68,
2554,289359,D,07005,2014,10.936,
2555,289363,D,08011,2014,12.026,8034.0
2556,289208,D,08830,2014,10.988,8830.0
2557,288979,H,08859,2014,10.386,8850.0
2558,289381,D,08202,2014,12.078,8193.0
2559,289393,H,08006,2014,10.26,8034.0
2560,289209,H,25620,2014,12.122,25620.0
2561,289398,H,25003,2014,10.394,25002.0
2562,289399,H,08907,2014,11.767999999999999,8907.0
2563,289043,D,43201,2014,9.777999999999999,43206.0
2564,289044,H,08029,2014,10.498,8029.0
2565,304049,H,07210,2015,11.444,
2566,304050,H,25280,2014,10.512,25280.0
2567,304324,H,08006,2015,11.144,8034.0
2568,304289,H,08014,2015,11.286,8014.0
2569,304290,H,08006,2015,10.687999999999999,8173.0
2570,304312,D,25125,2015,12.755999999999998,25196.0
2571,304322,H,07200,2015,9.996,
2572,304055,H,08820,2015,10.41,8820.0
2573,304057,H,08380,2015,13.342,17003.0
2574,304244,H,08901,2015,10.67,8907.0
2575,304245,H,08186,2015,11.026,8010.0
2576,304248,D,07140,2015,10.975999999999999,
2577,304251,H,08031,2015,9.812000000000001,8180.0
2578,304252,H,08031,2015,11.277999999999999,8031.0
2579,304341,H,08391,2015,10.59,8390.0
2580,304086,H,08700,2015,11.068,8700.0
2581,304092,H,08770,2015,11.398,8770.0
2582,304103,H,08015,2015,12.366,8015.0
2583,304171,D,08205,2015,11.69,8034.0
2584,304177,H,08037,2015,10.022,8021.0
2585,304193,D,25004,2015,11.984000000000002,25002.0
2586,304371,H,08197,2015,9.716000000000001,8034.0
2587,304372,H,08017,2015,12.284,8022.0
2588,304377,H,08017,2015,13.017999999999999,8034.0
2589,304381,H,08028,2015,11.628,8034.0
2590,304113,H,08620,2015,11.082,8620.0
2591,304203,D,08195,2015,11.578,8193.0
2592,304204,H,08034,2015,10.47,8006.0
2593,304211,H,08800,2015,10.504000000000001,8800.0
2594,304215,H,08107,2015,9.73,8520.0
2595,304394,H,08500,2015,11.89,8500.0
2596,304402,H,35420,2015,11.245,
2597,304409,H,08922,2015,10.31,8917.0
2598,304135,H,08031,2015,12.847999999999999,8032.0
2599,304136,H,08029,2015,11.552,8017.0
2600,304225,H,08022,2015,11.582,8022.0
2601,304229,D,08021,2015,12.638,8017.0
2602,304410,H,08905,2015,9.764,8907.0
2603,303965,H,08022,2015,10.602,8022.0
2604,303975,H,08005,2015,12.345999999999998,8010.0
2605,303988,H,08035,2015,11.574000000000002,8031.0
2606,309135,H,08034,2014,9.363999999999999,8017.0
2607,308045,H,07015,2015,11.994000000000002,
2608,308046,H,08028,2015,12.216,8034.0
2609,308048,H,08923,2015,9.746,8924.0
2610,308056,H,08021,2015,10.638,8034.0
2611,308058,H,08906,2015,11.25,8950.0
2612,308060,H,08800,2015,11.078,8800.0
2613,308064,H,08172,2015,10.93,8022.0
